CardType,TransactionAmount,TransactionTime,TransactionLocation,TransactionType
1,79.0017942241,7/2/2018,0,0
2,74.4320323078876,4/26/2023,1,0
2,77.5229360079426,12/1/2019,0,0
2,100.495777583217,12/12/2018,1,0
0,104.52293680488,12/5/2021,1,0
3,109.126258577606,4/24/2019,0,0
2,120.546119243082,4/12/2023,0,0
2,63.7612274101848,6/5/2018,1,0
0,107.863309099207,4/20/2023,0,0
1,89.8932151615109,8/13/2021,0,0
2,93.9864570067433,1/7/2022,0,0
3,122.267878850211,3/20/2018,0,0
3,119.178820697908,10/8/2022,0,0
1,87.0896066200134,1/4/2019,0,0
3,111.426930302512,10/30/2019,0,0
1,109.836841216189,6/27/2018,0,0
1,69.4833036906792,8/12/2019,0,0
3,76.513434691849,6/30/2022,0,0
1,84.4338983914457,9/29/2021,0,0
2,123.005862152716,1/12/2023,0,0
3,104.135120464379,5/31/2021,0,0
2,93.8763888703084,5/24/2020,0,0
3,81.67901651184,1/24/2019,0,0
0,69.8281290420448,1/26/2022,0,0
2,93.2338600594841,9/18/2021,0,0
1,86.2553442760438,4/21/2018,0,0
2,96.2662556943129,2/13/2019,0,0
0,61.1214398227892,10/1/2022,1,0
1,95.4782657024923,12/19/2022,1,0
0,139.292257965588,5/30/2020,0,0
0,92.555205051339,8/18/2022,0,0
3,122.782901996923,9/21/2022,1,0
2,113.772475042922,8/10/2022,0,0
1,75.192970093988,10/19/2018,1,0
0,90.5333593586312,10/28/2021,0,0
3,127.701389020619,10/27/2019,0,0
3,101.102292444233,1/9/2019,1,0
3,116.131332058481,1/11/2020,0,0
1,84.1775010586585,4/5/2018,0,0
1,109.355755437365,9/23/2020,0,0
1,111.244269763769,6/28/2022,0,0
1,88.0299777819162,11/15/2020,0,0
2,86.8529681280682,3/30/2020,0,0
0,99.2982180255293,11/1/2020,0,0
0,120.918629082662,7/8/2019,0,0
2,118.244024994533,5/23/2019,1,0
2,91.5792264451346,3/4/2022,1,0
3,102.251100400634,11/19/2022,1,0
1,86.8637624566038,10/22/2021,0,0
2,108.283997458552,4/18/2023,0,0
3,100.852556951532,2/4/2022,0,0
1,102.724243770287,4/18/2018,0,0
2,102.146851038434,9/23/2021,0,0
2,120.65794218969,1/26/2021,0,0
0,97.9168059555188,9/25/2022,0,0
3,114.929765281968,7/24/2020,1,0
1,94.3049876622392,9/21/2020,1,0
3,123.373793446944,1/14/2018,0,0
0,96.1949430877375,10/27/2021,0,0
2,76.1791743002396,2/1/2018,1,0
0,76.1423974688315,11/30/2022,0,0
3,106.578970647358,7/9/2021,0,0
0,91.2367384821854,10/12/2019,0,0
0,111.632536588331,4/24/2018,0,0
3,76.7828111334075,4/27/2023,0,0
3,102.44565031751,9/15/2022,0,0
2,107.067158377226,9/28/2022,0,0
1,79.8354304228547,10/12/2022,1,0
1,77.6033383887555,3/6/2019,0,0
2,99.8331727588554,3/25/2018,0,0
1,100.229549064118,1/2/2022,0,0
2,79.2463372195578,4/8/2022,0,0
1,145.468180795859,10/28/2021,0,0
3,130.407155003174,1/6/2023,0,0
1,122.519872670479,7/26/2022,1,0
3,95.688433497259,2/5/2022,0,0
3,104.180278647052,2/5/2022,0,0
1,98.6436202259333,8/15/2019,0,0
1,64.7177381766101,7/13/2018,1,0
2,89.5309695570792,10/19/2019,0,0
0,106.545620183133,11/25/2020,1,0
3,92.3809288506621,5/23/2020,1,0
2,92.0863289362669,10/22/2022,0,0
0,115.287999026315,4/7/2020,0,0
1,106.781988702842,1/2/2023,1,0
0,140.174774304008,4/25/2023,0,0
2,73.0800134333878,11/7/2020,1,0
1,86.117686984906,6/26/2022,1,0
3,90.3563799878597,9/22/2019,0,0
2,121.37508108686,8/15/2018,0,0
0,98.0037408516826,5/7/2018,0,0
1,96.0005640182528,6/11/2022,0,0
3,88.3904541223725,1/5/2022,0,0
3,67.1479975778604,6/12/2022,1,0
3,100.648308991564,5/14/2020,0,0
3,87.3506452887606,10/30/2018,0,0
2,118.907633311387,10/26/2022,0,0
3,85.5158594989503,2/20/2018,0,0
2,76.8906946273959,2/26/2022,0,0
0,104.908062174166,12/8/2018,0,0
3,104.370397393667,12/8/2022,0,0
3,64.2002475485858,2/5/2018,0,0
3,107.964409172801,6/24/2022,0,0
3,103.391063896799,5/15/2018,0,0
0,115.076639154092,3/28/2023,0,0
2,83.2946293550132,3/15/2019,0,0
2,132.479853604193,10/30/2018,1,0
3,79.1851393405676,3/5/2021,0,0
3,115.111564157259,9/26/2018,0,0
2,94.9305472011075,12/22/2018,0,0
3,150.935446950169,3/21/2023,0,0
2,102.495942610192,9/12/2021,1,0
0,124.774407055102,9/23/2019,0,0
1,142.53249770639,5/7/2019,0,0
3,105.96911836719,10/5/2019,0,0
2,103.025429317811,5/19/2021,0,0
3,119.368949543367,2/3/2023,0,0
2,119.514346415022,9/24/2019,0,0
1,106.623027511085,9/27/2021,0,0
3,96.5886002344799,11/30/2021,0,0
1,125.833946809338,6/3/2019,1,0
3,122.142379443557,8/18/2021,0,0
2,124.823526514057,7/16/2018,0,0
0,91.1181186743642,6/23/2018,0,0
2,77.5802685677786,4/16/2019,0,0
3,101.288127558831,7/27/2018,0,0
3,65.2399136339747,7/22/2018,1,0
3,147.162071039052,2/6/2021,1,0
2,92.898584783921,2/18/2021,0,0
2,102.725826894341,10/3/2019,0,0
0,111.415389344276,3/6/2022,0,0
0,81.9863475075305,3/11/2023,0,0
0,116.857190430551,1/27/2023,0,0
2,124.647066153884,4/4/2020,0,0
1,93.6610885417253,8/16/2019,0,0
1,108.599315298784,8/26/2021,0,0
0,102.44343847555,5/23/2022,1,0
2,58.4266182428256,1/1/2023,0,0
3,86.3032958984493,4/6/2023,0,0
0,69.8219594235456,11/15/2021,0,0
3,108.601928264408,11/7/2019,0,0
1,101.519807485092,9/8/2019,0,0
2,113.265028912627,8/23/2022,0,0
2,109.216284475988,11/3/2021,1,0
2,99.4776726483327,3/8/2022,1,0
2,86.7932305388152,4/14/2022,1,0
1,69.0931566799437,1/24/2021,0,0
0,74.2575067688224,12/4/2021,1,0
1,141.889269643102,3/29/2022,0,0
0,87.0006918086406,9/30/2021,0,0
2,81.1612963000276,3/26/2020,0,0
0,106.425027109624,2/28/2021,0,0
0,100.533107259678,10/22/2019,0,0
0,97.5638704914663,8/25/2021,0,0
0,101.121062810656,3/27/2018,0,0
0,99.5201460577732,2/25/2021,0,0
3,81.7660477154071,6/19/2022,0,0
1,92.0416475800689,7/4/2021,1,0
1,122.492115651076,12/19/2021,0,0
1,93.4642467496527,1/6/2019,0,0
2,121.105455646031,2/23/2018,0,0
2,127.084033403921,5/1/2018,1,0
0,96.8186786046043,2/3/2020,1,0
3,73.5663730766223,7/16/2019,1,0
1,91.2166780139721,3/19/2019,0,0
3,133.60006252458,7/28/2019,0,0
1,85.4420299415094,4/14/2020,0,0
3,67.7346114587839,8/8/2022,0,0
0,98.1454413849809,2/8/2022,0,0
1,113.831130517611,2/6/2018,0,0
1,76.0547527895312,1/21/2023,0,0
0,95.0483762033623,5/16/2018,0,0
2,109.32306032261,2/7/2022,0,0
2,56.9864316179535,1/2/2018,0,0
0,114.920991073476,6/22/2021,0,0
1,92.882815493242,11/30/2020,0,0
0,115.844648022196,5/19/2018,0,0
3,91.6802612611258,6/30/2021,0,0
1,64.7318222137457,9/26/2022,0,0
2,100.905803273747,1/21/2020,0,0
0,104.801916506031,5/2/2018,0,0
0,73.2997038204358,2/12/2022,0,0
3,106.510550510548,10/10/2021,0,0
2,101.217690426289,4/9/2023,1,0
2,96.2934857173846,10/23/2019,0,0
3,117.025551092505,2/4/2018,0,0
0,94.4613593992296,6/23/2019,0,0
0,112.112336928695,12/26/2019,0,0
3,87.0023848705444,2/13/2022,0,0
2,83.1290921141162,9/23/2021,0,0
2,104.42437110046,3/18/2020,1,0
2,117.449135703287,4/3/2021,0,0
0,102.162310146686,6/30/2019,0,0
0,131.8175195573,10/5/2018,1,0
1,97.0168045683585,11/12/2021,0,0
0,86.6616294418499,8/16/2021,0,0
2,128.679744260529,3/24/2020,1,0
0,65.7589517953547,9/10/2019,1,0
1,110.18536940209,6/20/2022,0,0
1,65.5142117697214,12/11/2021,0,0
1,75.9105770170247,9/26/2020,0,0
1,77.5305240712954,11/28/2018,0,0
2,129.721016774828,9/23/2021,1,0
3,88.0387840322689,4/14/2022,0,0
2,111.978105384858,1/26/2022,0,0
3,91.9762683850365,11/28/2022,0,0
0,98.2699393944931,2/27/2022,0,0
3,84.4993082344854,4/1/2020,0,0
2,108.307229261989,9/28/2022,0,0
3,103.98862423417,10/21/2019,0,0
2,112.154113609473,11/14/2018,0,0
0,107.140698193849,3/27/2021,0,0
1,77.8257715267673,8/22/2022,0,0
2,98.3655635989256,12/28/2021,1,0
0,106.469703349854,8/22/2022,1,0
3,61.0852271129078,3/2/2019,0,0
0,106.532070655278,1/29/2022,0,0
2,102.406094440286,10/21/2022,0,0
1,87.0422339260408,2/5/2020,0,0
2,99.4099720652577,6/6/2019,0,0
2,70.8239508596463,3/14/2022,0,0
1,114.262801122379,1/26/2018,0,0
0,117.734753963234,12/21/2018,1,0
0,96.9302065765907,11/24/2022,0,0
0,83.9639901098405,9/16/2020,0,0
1,125.905593408515,3/2/2023,0,0
0,117.593537889966,11/28/2021,0,0
1,74.7245042189191,11/13/2020,0,0
2,100.349752454268,1/24/2022,1,0
2,98.6851218924984,10/4/2019,1,0
0,87.9734398989906,4/1/2023,0,0
2,86.1145906891729,10/9/2022,0,0
0,107.634371397125,12/20/2020,0,0
3,100.294384987492,11/29/2020,0,0
2,105.408358493478,9/15/2019,0,0
1,126.359147532198,7/9/2019,0,0
2,82.4767598301807,3/31/2018,0,0
1,90.6264638035711,4/27/2021,0,0
2,109.697678592879,9/26/2018,1,1
0,134.323896448139,7/19/2022,0,0
1,69.2523929581448,3/3/2021,1,0
1,63.1139861332969,3/9/2019,0,0
3,100.297919058719,12/8/2021,0,0
2,43.054654917711,4/29/2023,0,0
1,111.035070667514,1/16/2019,1,0
2,99.2947438788976,1/17/2020,0,0
1,112.681142853924,2/27/2020,0,0
2,108.861978635815,4/2/2019,0,0
2,106.201928662576,3/21/2022,0,0
0,80.4406013467807,8/15/2021,0,0
3,123.672997571544,5/1/2022,0,0
2,84.8823069120648,9/14/2019,0,0
3,79.5803736534664,9/22/2021,0,0
1,99.7353590064767,5/7/2019,1,0
1,128.471257044895,7/19/2022,0,0
2,77.0689177395777,7/26/2022,0,0
0,99.6244151797045,7/17/2019,0,0
2,55.6478976311662,2/3/2021,0,0
1,106.575960167915,1/30/2019,0,0
1,69.2065180716132,9/12/2020,0,0
0,96.5912463614722,8/29/2019,0,0
2,76.9587107554267,8/1/2021,1,0
0,117.27786349855,8/12/2022,0,0
0,105.630575042978,3/7/2022,0,0
2,116.470654433415,9/10/2020,1,0
3,109.757306293294,12/24/2019,0,0
2,119.299250604384,5/11/2019,0,0
2,121.631625192655,5/15/2018,0,0
3,144.527718638695,7/12/2022,0,0
1,94.1970404192897,10/24/2021,1,0
2,123.434043400583,7/4/2019,1,0
2,80.4501373571634,3/6/2023,0,0
1,105.830970292885,1/4/2019,0,0
1,82.5468556393653,11/4/2022,0,0
0,70.8618147727969,8/26/2022,0,0
0,144.79833801365,3/5/2021,0,0
2,99.7201056037637,5/3/2018,0,0
2,94.141001995571,11/21/2020,0,0
1,119.468034139659,6/2/2020,0,0
3,110.916383179685,2/17/2018,0,0
0,116.018832886268,2/27/2021,0,0
1,67.9731618441595,9/7/2020,0,0
1,114.175820741844,2/26/2019,0,0
2,143.094005966188,6/30/2018,0,0
3,56.8642570993377,3/30/2019,0,0
2,107.918249386583,11/15/2019,0,0
2,113.500737794395,8/19/2020,0,0
1,107.849444675749,3/8/2020,0,0
0,104.435256629458,5/5/2020,0,0
2,120.058373168668,7/11/2019,0,0
2,110.84721651181,5/3/2019,1,0
3,96.1827084286826,8/6/2022,0,0
2,90.569821159645,1/17/2023,0,0
0,90.6632396885783,3/10/2023,1,0
0,102.896859827614,1/10/2020,0,0
1,117.915961519005,3/11/2018,0,0
1,77.2059720262742,9/15/2021,0,0
2,107.569804731449,9/25/2019,0,0
0,120.602342942002,2/23/2021,0,0
2,94.6585784823074,5/6/2021,0,0
3,80.3909281115235,9/11/2020,1,0
2,83.0203760854037,1/25/2023,1,0
2,118.253937153315,6/23/2021,0,0
2,111.875604480763,7/11/2020,0,0
2,133.954919017623,2/20/2022,0,0
2,121.780020087451,6/27/2020,0,0
0,125.176878319498,1/15/2021,0,0
2,72.5116095350071,3/17/2021,1,0
1,112.778335319448,10/3/2020,0,0
2,106.427135302645,9/1/2021,0,0
0,115.774328890631,3/8/2021,0,0
3,89.8166499899799,4/8/2022,0,0
3,78.8990251026622,12/18/2022,0,0
0,128.191614761201,5/9/2018,1,0
1,142.927099840624,3/10/2022,0,0
0,125.684771092119,3/27/2021,0,0
0,94.2523917205736,2/3/2019,1,0
2,115.319810806628,7/24/2018,0,0
0,121.182555970202,7/17/2022,0,0
1,97.8193339882716,1/3/2018,0,0
2,105.27415481809,1/3/2018,0,0
2,87.30509375534,3/24/2020,0,0
2,85.7096861085185,9/24/2022,0,0
3,88.102597690872,8/20/2021,0,0
1,131.912277452789,5/31/2019,0,0
2,62.757484426883,10/27/2018,1,0
1,121.1363899019,8/26/2020,0,0
1,113.406443801994,5/15/2019,0,0
0,100.17711605765,12/12/2019,0,0
1,64.6625274404579,8/27/2022,0,0
3,73.6570212450403,9/7/2022,1,0
3,97.3051200945127,3/28/2022,0,0
2,96.3182473187211,7/15/2019,0,0
3,105.049720060944,4/22/2022,1,0
2,98.7487067816177,1/21/2022,0,0
3,100.305135145,7/18/2022,0,0
3,74.3219511778347,6/9/2020,1,0
3,89.0652386293742,4/16/2022,1,0
2,105.194603811474,7/20/2021,0,0
2,108.871860177737,6/28/2021,0,0
0,75.1016448584546,7/24/2020,0,0
2,116.735367463276,6/23/2019,0,0
1,99.7609594502311,5/16/2022,0,0
0,94.0120493769583,4/3/2018,1,0
3,56.4725743718645,11/4/2018,0,0
0,67.8298101660284,11/23/2019,1,0
3,103.657466672665,7/22/2019,0,0
0,109.377909952798,7/29/2019,0,0
3,67.7278941404113,10/2/2019,0,0
3,91.5485675006568,8/3/2022,1,0
0,86.9112692496384,8/2/2021,1,0
3,92.9834875775558,12/31/2022,0,0
0,95.9008147467125,7/2/2021,0,0
0,96.9166584048107,2/29/2020,1,0
1,104.562722679329,6/12/2021,0,0
3,119.659513409858,10/29/2020,1,0
1,102.641823540153,11/11/2018,1,0
2,80.6167972949788,10/1/2019,1,0
1,118.077034813334,9/26/2018,1,0
1,100.43275989121,11/12/2022,0,0
2,44.9799204450629,2/17/2019,0,0
1,77.0492155130099,3/8/2019,1,0
3,96.951688721757,1/21/2019,0,0
2,108.736983354135,11/30/2022,0,0
0,98.351502521252,4/3/2018,0,0
3,99.4709163401701,7/20/2021,0,0
2,106.274189786083,12/19/2018,0,0
1,126.784182715179,10/28/2022,0,0
2,126.900249128915,11/18/2018,0,0
1,105.606634323241,7/6/2022,0,0
2,83.6270943545453,11/7/2021,1,0
0,97.9484935400272,2/23/2022,0,0
3,70.4295645020736,4/25/2021,1,0
1,119.040579762565,7/19/2018,0,0
2,143.413913857371,11/7/2018,1,0
2,73.1301231880451,7/31/2019,0,0
1,119.747768090019,5/17/2021,0,0
3,80.4333387020906,3/24/2021,0,0
1,87.4320693390184,7/28/2019,0,0
2,80.5374932535928,8/3/2018,0,0
0,100.124093339864,1/9/2023,1,0
1,113.519080981048,10/22/2018,1,0
1,80.7259206804685,11/23/2019,0,0
1,88.1020094632823,6/5/2022,0,0
2,63.2306940402349,8/11/2018,0,0
2,64.7123607578594,6/24/2022,1,0
1,86.5661473853906,7/3/2018,1,0
0,116.549115117264,6/28/2018,0,0
0,93.4387986600779,3/25/2021,1,0
2,96.219961691118,7/4/2022,0,0
0,109.269505814725,5/17/2020,0,0
1,111.403554225837,1/13/2018,0,0
0,84.7365631290483,10/17/2018,0,0
1,77.3223536352015,5/23/2019,0,0
2,87.8341869982862,8/25/2020,0,0
2,112.169256611282,12/15/2020,0,0
1,120.626861485182,2/17/2018,0,0
1,113.920603586278,6/18/2022,0,0
2,116.590112254765,10/15/2020,0,0
3,85.2028173906714,9/14/2019,0,0
1,109.969078260884,7/29/2022,0,0
2,120.080166912406,3/4/2023,1,0
0,117.894406319074,10/27/2020,1,0
2,128.475644194915,8/17/2021,1,0
3,90.1811130802797,8/26/2019,0,0
3,93.3086426920752,5/19/2019,0,0
0,101.067649916651,8/31/2021,1,0
0,100.996152395813,10/20/2022,0,0
1,78.1348540102371,2/10/2019,0,0
0,148.806677381267,4/26/2023,0,0
1,99.9453251374072,6/15/2018,0,0
1,90.8279641959411,6/11/2019,0,0
0,111.796211962422,3/25/2018,0,0
0,108.452793179746,9/4/2020,0,0
3,78.0831963820863,7/21/2019,0,0
2,103.392919092051,12/17/2019,0,0
1,93.1644322368683,6/4/2018,0,0
3,98.3477382247997,2/28/2021,0,0
0,112.774769699805,1/5/2020,0,0
1,97.6670804833131,4/1/2022,0,0
1,96.1861178013358,3/20/2018,0,0
0,92.7123308852426,9/29/2018,0,0
2,104.563957403661,12/25/2019,0,0
1,106.877834221949,5/21/2022,1,0
0,115.766900989821,5/9/2021,0,0
1,100.375837842858,2/24/2020,0,0
2,81.6775410510051,11/11/2022,1,0
0,98.9935140823521,5/9/2019,0,0
2,123.290403263361,12/9/2019,0,0
1,59.8567763228426,6/11/2021,0,0
1,105.083931457615,3/31/2021,0,0
3,112.677264232849,5/12/2022,1,0
2,114.41050790902,6/25/2020,0,0
1,92.4710141377497,12/25/2022,0,0
3,87.3866230583832,6/25/2019,0,0
2,112.432091055657,2/4/2020,0,0
0,59.2407936477401,6/28/2021,1,0
0,101.415265802851,8/5/2019,0,0
2,99.0136795767549,7/25/2019,1,0
1,129.141762027226,8/21/2021,0,0
3,108.094564486006,5/3/2020,0,0
3,112.49936786718,12/23/2019,0,0
1,109.004006100741,5/9/2019,0,0
1,90.7581573465683,4/6/2022,0,0
3,102.617783018537,5/15/2021,0,0
1,104.941459382299,9/4/2020,0,0
1,85.1418569591156,9/18/2018,0,0
2,67.6741096363331,10/18/2021,0,0
2,72.9512553213734,4/19/2018,0,0
0,124.846547180811,4/2/2023,0,0
3,97.3484516827246,3/24/2022,0,0
3,105.967909580295,5/24/2019,1,0
3,95.349350233896,2/21/2023,1,0
2,83.2629639487529,10/21/2020,0,0
3,106.19594091925,9/2/2018,0,0
2,118.664350133362,3/11/2018,0,0
2,99.3593524620179,8/1/2020,0,0
2,74.2105698404938,3/11/2019,0,0
2,85.6724780929425,8/8/2018,1,0
0,144.319776750844,6/12/2020,0,0
0,112.136486567364,4/13/2022,0,0
1,105.103377431623,8/14/2021,0,0
1,68.7288312061912,9/15/2022,0,0
0,100.630077014471,2/20/2023,0,0
2,98.1626797195872,3/4/2019,0,0
2,126.519362237621,10/13/2022,0,1
2,78.3418612025402,5/17/2018,0,0
0,88.4661153176877,6/10/2018,1,0
2,140.096286546173,12/5/2021,1,0
2,92.7755618269077,2/8/2021,0,0
1,143.334561228984,8/24/2018,0,0
2,90.6606904297073,1/2/2019,0,0
1,78.2285635114221,2/26/2019,0,0
2,126.957084283475,3/13/2018,0,0
0,125.517922719162,4/29/2020,0,0
1,129.67270324489,4/2/2019,1,0
3,97.1573710200518,10/11/2021,0,0
3,71.8040109556437,4/4/2020,0,0
0,91.9666618071134,12/17/2022,0,0
3,110.109203130311,10/26/2022,0,0
3,105.248373786538,1/17/2018,0,0
3,102.49072576049,3/29/2023,0,0
2,55.6060502488592,7/15/2018,0,0
2,109.69210165593,5/5/2018,0,0
1,115.55124603476,11/26/2018,0,0
3,107.183729341986,12/9/2022,0,0
2,119.864349813145,1/13/2018,1,0
1,52.3442592098335,11/5/2021,1,0
1,81.6046240160016,1/21/2018,0,0
1,78.2744802634593,7/2/2021,0,0
0,120.673634137257,5/27/2021,1,0
3,66.0587142118278,3/22/2022,1,0
3,86.763350410193,2/23/2021,0,0
2,109.867893829562,2/7/2023,0,0
0,122.033427662597,5/24/2022,0,0
1,80.4180971767345,1/10/2020,0,0
3,125.719524284311,1/4/2023,0,0
0,129.155620170887,8/3/2018,1,0
1,89.1678025163218,1/29/2021,0,0
1,107.419279758366,2/11/2018,0,0
2,132.862131126506,7/19/2021,0,0
0,96.1783265793129,5/5/2019,0,0
1,107.687603526041,8/21/2022,0,0
1,102.437676097373,3/11/2023,0,0
3,130.104407887666,9/24/2020,0,0
2,89.4907484476688,10/24/2020,1,0
1,97.8131949808198,6/3/2020,0,0
2,120.865092095196,5/21/2021,0,0
2,89.9687693693711,9/13/2018,0,0
0,80.2545331940118,1/12/2023,0,0
2,98.4691474599631,4/15/2021,0,0
3,90.2902136988212,11/5/2020,0,0
2,83.4900050846342,7/24/2022,0,0
0,62.548949083775,5/17/2018,0,0
0,109.586047272294,5/7/2021,0,0
3,71.4654089453648,2/15/2021,0,0
1,115.42551921142,2/25/2021,1,0
3,108.129394356178,9/6/2019,0,0
2,109.579494801954,6/6/2022,0,0
1,100.879590982199,10/22/2020,1,0
1,73.0795512884906,12/13/2022,0,0
2,93.6881646258054,4/7/2022,0,0
2,129.357917423838,8/18/2019,0,0
3,119.316037677171,3/5/2021,1,0
1,123.115045536713,7/9/2019,0,0
3,105.806517629916,3/22/2023,0,0
0,79.1374631201578,8/1/2019,0,0
0,99.6610327328299,8/24/2020,0,0
3,103.49449839839,2/9/2019,1,0
0,105.069616789056,3/30/2019,0,0
0,78.0818823841558,8/16/2021,0,0
2,122.712883446798,7/15/2022,0,0
2,107.106783426087,1/18/2022,0,0
0,89.380648827013,7/21/2020,0,0
1,86.5654588645238,1/7/2022,0,0
1,95.4452753678112,2/23/2019,0,0
3,109.573401797315,5/21/2021,0,0
1,125.978786033124,8/13/2022,0,0
3,87.2587287886881,1/2/2023,0,0
1,104.415508023801,8/23/2020,0,0
3,98.7090000129897,7/31/2019,0,0
2,132.789921330018,10/29/2020,0,0
3,104.287201641908,12/16/2021,0,0
2,114.141160572939,6/22/2021,0,0
3,85.6670444217097,8/30/2020,0,0
0,126.701947139241,3/28/2018,0,0
3,95.6831273296148,1/29/2018,0,0
1,57.8840410133384,10/15/2020,0,0
0,72.8740261224902,6/30/2019,0,0
3,67.3538563135629,11/3/2022,0,0
1,64.7055277864027,6/28/2019,0,0
2,78.2178742124181,12/25/2021,1,0
2,90.877684736135,10/1/2018,0,0
0,76.7621813504306,2/10/2018,0,0
3,93.4787494733118,12/18/2019,0,0
1,84.5162286252656,4/7/2021,0,0
0,117.128029366232,11/21/2021,1,0
1,123.550687449296,4/30/2021,0,0
1,67.0480179262515,2/9/2018,0,0
3,118.217567442651,3/8/2023,0,0
1,120.659775144407,6/8/2022,0,0
1,104.810682291923,10/15/2019,1,0
3,60.3125483604083,5/29/2018,0,0
1,88.7204912954578,12/25/2020,0,0
0,81.0115522685789,3/14/2022,0,0
2,133.076010814919,7/24/2018,0,0
0,111.833240294867,2/22/2021,0,0
0,122.802929292143,1/29/2021,0,0
1,100.485164078502,2/5/2023,0,0
0,86.8539815726693,8/4/2021,0,0
0,126.395017862783,9/22/2019,1,0
1,64.4760270273663,4/12/2022,0,0
1,104.748726821472,2/6/2023,0,0
3,96.2651183003973,4/14/2019,0,0
0,100.098714173366,8/20/2019,0,0
1,90.7668619317585,7/13/2018,1,0
0,55.2153599304251,2/12/2018,0,0
1,110.3205649892,8/17/2020,0,0
3,87.9990233675516,6/22/2018,0,0
2,74.7548102070161,9/15/2021,0,0
1,73.9719992007544,7/2/2019,1,0
2,107.362886156193,4/26/2021,0,0
0,76.2119318736776,6/27/2018,0,0
1,85.4815670497263,11/20/2022,0,0
3,85.3213776718015,3/11/2021,0,0
0,74.0478165156287,4/17/2021,0,0
3,135.023402059117,8/5/2018,0,0
1,122.398256529208,3/10/2020,0,0
0,70.1630559005353,9/27/2022,1,0
1,80.950490794488,4/12/2018,0,0
3,107.440942259441,3/29/2018,1,0
3,72.7512485002336,7/18/2022,0,0
3,84.1998330818885,7/25/2018,0,0
2,112.869221625806,12/4/2022,0,0
3,72.3013404427888,12/30/2018,0,0
0,57.6093879074364,1/20/2021,0,0
0,104.14511007662,9/27/2021,0,0
0,79.3090860694815,11/10/2022,0,0
0,107.301013332999,11/25/2021,0,0
0,112.963340407353,10/28/2021,0,0
0,88.8813743007786,1/1/2019,0,0
3,79.0089785502672,8/24/2018,1,0
1,70.1835661422539,1/6/2019,0,0
1,104.520880830683,9/24/2020,0,0
3,119.275893725216,2/4/2018,1,0
2,66.6872215113178,9/21/2020,0,0
1,96.117654660518,11/15/2021,1,0
2,113.140251687018,11/27/2018,1,0
3,129.103035036868,2/26/2021,0,0
2,57.08312090781,11/9/2019,0,0
0,144.760612091535,5/28/2020,0,0
1,94.8133332555507,9/19/2020,0,0
1,129.676400368056,3/6/2019,0,0
2,97.1443818053655,12/16/2022,0,0
1,85.5862219552473,10/26/2020,0,0
3,66.2273214758258,6/10/2018,0,0
1,96.116709969442,2/17/2018,0,0
2,90.7544886227787,8/26/2022,0,0
2,107.535874204828,10/1/2022,0,0
1,147.366703758962,1/16/2022,0,0
3,122.484909440298,2/22/2018,0,0
2,115.510210856158,7/14/2019,0,0
1,97.1404082635487,1/20/2023,0,0
3,114.299443030437,1/15/2022,1,0
2,96.1925759430012,7/17/2021,0,0
1,76.3113693065665,11/16/2020,0,0
2,81.1057549507781,1/3/2021,0,0
3,81.3069863348964,9/5/2020,1,0
3,107.692907197788,1/9/2018,1,0
0,113.026803671202,3/18/2021,0,0
1,89.9883509761935,1/3/2021,1,0
1,106.569662033496,6/27/2019,0,0
2,97.9821567152833,12/8/2022,1,0
0,104.760520077074,3/6/2018,0,0
2,100.5023308224,1/9/2018,1,0
1,93.2239060017003,9/3/2022,0,0
3,110.389099731287,5/18/2021,0,0
3,133.121149673262,1/15/2020,0,0
0,103.529853245438,5/2/2020,0,0
3,73.3288403978021,2/17/2020,0,0
3,99.73492587222,12/1/2021,0,0
3,137.584222570197,7/3/2018,0,0
0,114.83089189051,11/13/2021,0,0
0,109.119318348478,9/23/2018,1,0
1,74.198724758603,12/23/2021,0,0
3,98.6352342567057,10/4/2018,0,0
1,98.3784732399177,7/24/2020,1,0
0,107.196876613206,11/10/2020,0,0
0,99.7835968748886,2/16/2019,0,0
1,50.223604146709,8/22/2019,0,0
1,88.6615039075371,1/1/2021,0,0
3,82.1819042743913,12/24/2018,0,0
3,107.124215260986,3/6/2021,0,0
0,91.6226198228392,4/23/2021,0,0
1,78.7718187635638,9/11/2021,0,0
2,62.5036716441257,7/6/2018,0,0
2,104.754503523692,4/24/2022,0,0
3,109.235057170661,6/7/2022,0,0
1,103.710601683663,1/23/2021,0,0
3,120.886119633483,1/5/2020,0,0
2,75.6639276024033,5/29/2018,0,0
2,83.950811439833,12/10/2020,0,0
3,109.729797261749,1/21/2019,0,0
0,95.5720162027864,8/16/2020,0,0
1,94.9490332865272,7/25/2022,1,0
2,85.0659378941416,9/19/2020,0,0
2,100.866561579684,6/3/2022,0,0
0,96.953096338449,5/11/2021,1,0
0,83.3275433635935,9/24/2021,0,0
0,85.0658982836824,2/20/2021,0,0
3,79.3042864033814,11/13/2018,0,0
3,110.159344903026,7/9/2019,0,0
0,134.649443719742,10/16/2018,0,0
2,106.184306936351,2/22/2021,0,0
0,111.907245609265,12/5/2022,1,0
3,115.442682688077,9/1/2021,0,0
1,87.1884143227251,1/4/2018,0,0
0,84.3018702778436,12/15/2020,1,0
1,129.347853986998,4/14/2021,0,0
2,125.591355199822,3/12/2018,0,0
2,102.346469148714,9/19/2019,0,0
0,101.731777887914,7/21/2019,1,0
